source_id,pf,pf_error,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,radius_gspphot,ew_espels_halpha,spectraltype_esphs
4685885804731091072,4.284386952661304,6.599469E-5,5600.1904,3.8788,-0.1457,3484.8271,0.1104,1.938,0.080093004,F
4685886255706164736,1.8731364521231457,1.545467E-4,5687.3257,4.5246,-3.1678,2337.8254,0.0078,0.7709,0.06957198,B
4685886595036464384,1.4781051734020685,2.0684523E-5,5688.9023,4.6504,-1.7362,2323.5105,0.0096,0.6414,-0.29550084,A
4685886633663988864,4.8228122935889175,1.7906036E-4,5801.324,4.095,-1.1129,2891.7573,0.4477,1.6297,0.11904545,F
4685886702421180928,2.053698622920611,6.692717E-5,5612.6064,4.665,-3.9166,1439.0585,0.0532,0.6103,0.15824492,unknown
4685886702421185280,2.609005015694527,1.8449861E-4,,,,,,,0.08758135,B
4685886805463481600,1.8810876077187897,3.3889854E-5,6038.825,4.4618,-1.0301,2685.4412,0.2286,0.8379,0.022102183,A
4685887350903285248,4.372897190256232,6.162113E-5,5032.9546,4.2777,-1.556,1887.0734,0.2684,1.0358,0.04568236,G
4685887389615682560,2.203947820804953,8.254857E-5,,,,,,,,
4685887458335074944,3.6179997161527373,2.0699945E-4,6012.553,4.314,-1.4462,2432.5627,0.8294,1.1064,0.27745944,F
4685887557064530176,0.7801440534595896,1.1292148E-5,5522.134,4.742,-3.72,2769.9778,0.5302,0.57,,
4685887561375733760,2.7610543940798413,9.953426E-5,5774.26,3.5784,-3.5468,5102.483,0.4087,2.3604,0.13694486,O
4685887664493597056,5.590286819598465,2.7336823E-4,5890.2954,3.7064,-1.6575,3098.06,0.6124,2.0765,-0.010978185,F
4685887763222862976,1.5804851383902947,1.6866015E-5,5924.4995,4.5103,-2.4874,2280.952,0.2432,0.7996,-0.11529993,B
4685888076810289536,4.660974113902128,3.4529934E-4,5308.9946,3.5185,-0.789,4147.154,0.0934,2.6468,0.11792027,F
4685888111131477760,2.7073452515255867,3.548394E-5,,,,,,,,
4685888862767113984,1.9968036711865162,5.5271325E-5,5242.5776,4.3907,-4.0721,2351.4385,0.0072,0.9093,,
4685889141923462784,2.222301563928258,7.7063516E-5,5290.2236,4.6265,-4.1069,1567.039,0.2688,0.6391,-0.40963766,B
4685889313722097536,1.28785936934838,4.05624E-5,5631.6187,4.6813,-2.6955,2471.3057,0.0072,0.6063,,
4685889485559302144,2.3327626157807964,6.576996E-5,5890.4766,4.5873,-3.4739,1780.62,0.0155,0.6848,0.059004545,B
4685889756086579200,1.7361134277188266,1.4579078E-5,5636.227,4.621,-1.2984,2144.0513,0.0055,0.6576,0.18462552,F
4685890344555582592,1.3160050759116155,2.389039E-5,6274.985,4.466,-1.0669,3971.248,0.0234,0.8966,0.18849482,F
4685890546375461504,1.3589131290850485,2.4243382E-5,5853.582,4.6254,-2.7432,2638.7974,0.0128,0.6607,,
4685890615077380352,1.4369888589324997,3.0448238E-5,5966.395,4.7068,-3.9145,2312.3088,0.0792,0.6269,,
4685890928670978688,2.0287742621117926,2.75069E-5,5556.3105,4.3493,-1.5105,2630.5818,0.0015,1.0284,-0.019932555,F
4685891268043136768,4.126300342248986,1.3322112E-4,5815.5522,4.1379,-1.5694,2662.9036,0.2655,1.4731,0.13636692,F
4685891306628233088,3.3909578009379855,3.1542342E-5,5628.633,3.6042,-0.733,4775.766,0.0082,2.698,0.09282263,G
4685891439711212288,1.711161170482162,1.2642814E-5,5775.1885,4.6932,-1.3656,2588.4893,0.0047,0.6343,,
4685891512786594688,2.370081926175944,1.2193361E-4,,,,,,,0.4431395,B
4685891890743550208,1.5390728130701938,1.0270252E-5,5639.9194,4.6312,-1.3334,2280.3035,0.0041,0.6506,-0.2591884,F
4685892298704918144,3.489833117730912,1.7780277E-4,5230.808,4.2608,-1.2012,2193.9456,0.0216,1.1629,0.114720315,F
4685892440525862912,3.33790000943341,1.5462878E-4,6032.735,3.827,-1.1942,3676.2488,0.1861,1.8587,-0.047994442,F
4685892921474983168,1.3214929381432348,7.642075E-5,6157.6753,4.4559,-1.3755,2455.703,0.1265,0.8427,0.2351467,unknown
4685893329497427712,1.2376702052852278,1.3913233E-5,5925.599,4.6402,-2.796,2838.2764,0.0075,0.661,,
4685893466936392704,1.9016093404452987,3.5013443E-5,6038.139,4.5599,-0.809,2890.102,0.0144,0.7885,0.17702067,A
4685893741814524800,1.5060984277084504,3.0366347E-5,5512.7925,4.3859,-3.8977,2956.6907,0.0057,0.9548,,
4685893952327444096,2.4944093188835477,1.41051E-4,5902.7905,3.689,-2.0751,4325.1494,0.306,2.0745,0.24693063,unknown
4685894158512615040,1.2473613655555118,2.509708E-5,5593.5386,4.6782,-4.0069,2399.379,0.004,0.6032,,
4685894605163004928,1.7405608206224559,4.0761184E-5,6030.8906,3.7431,-4.0951,6307.6265,0.1285,1.9471,,
4685894635167155968,1.429026013189404,3.7318106E-5,5698.5796,4.65,-2.7702,2292.0005,0.016,0.6392,0.17645195,F
4685894639522704384,2.741210417250835,8.5903135E-5,6089.724,3.8991,-1.4731,3385.9812,0.1944,1.6398,0.43188593,F
4685895395436893824,1.408069381147016,2.053588E-5,6046.803,4.483,-1.2889,3196.0066,0.0581,0.8053,-0.060263533,F
4685895532875721600,1.4370559517045927,9.118333E-6,6458.229,4.313,-2.1673,3941.633,0.0281,0.9983,0.10869631,F
4685895773393906560,5.10437910946585,1.0193442E-4,5648.478,3.8246,-0.5333,3196.6665,0.0067,1.9615,0.11604637,F
4685895872118225152,1.3757251462743807,1.6139964E-5,6003.8457,4.6091,-2.0672,3180.7524,0.0093,0.6909,,
4685896323149458048,5.1709344494205745,3.790192E-4,5716.27,3.4162,-0.2675,4343.2827,0.3687,4.0128,0.030441163,G
4685896563667658368,1.8101253326629327,2.160753E-5,5540.487,4.5286,-3.6821,2126.7134,0.0452,0.7591,0.19512579,unknown
4685896666746871552,2.1355216012022047,1.5919279E-5,5475.8403,4.322,-2.4432,2509.4612,0.0383,1.0517,0.32207486,F
4685897147783074176,1.696210091628698,2.0853353E-5,,,,,,,0.026693169,B
4685897766258367232,1.4256219794395741,2.911166E-5,5739.845,4.6085,-0.796,2883.4128,0.0089,0.7121,,
4685897766258375424,1.4655430400526006,2.4261451E-5,5647.076,4.6486,-1.8118,1598.3976,0.0811,0.6272,0.0678117,G
4685897766258377088,1.2975067827271924,1.3651382E-5,5752.0273,4.6514,-1.9689,2470.7373,0.0045,0.6421,,
4685897865110142464,3.3718422418933933,8.581877E-5,6014.775,3.9259,-0.8473,2941.3027,0.4985,1.6784,0.05263184,F
4685898105502230016,2.8178971234403583,1.80181E-4,,,,,,,0.21038014,F
4685898212874212736,1.3774184070799298,8.515044E-5,,,,,,,,
4685898311700984320,1.7547023692550003,3.0080404E-5,5495.659,4.6953,-2.8677,1699.9451,0.0131,0.5847,0.13056277,G
4685898350373802880,4.296493962040992,3.4060157E-4,5578.6865,4.0974,-0.6473,2981.8865,0.1535,1.7101,0.20861392,F
4685899209369161088,3.3515925674784253,1.3406086E-4,5987.02,3.944,-0.6895,3334.0847,0.4558,1.6653,0.23781264,G
4685899411180869376,1.5481672792928338,4.893496E-5,5695.896,4.5913,-3.0591,2313.3616,0.0114,0.6947,0.47566304,F
4685899862204483072,1.2695623686055013,2.5152845E-5,5665.574,4.6334,-3.067,2539.104,0.0058,0.6507,,
4685899995287923072,4.636674741900657,2.0266378E-4,5895.572,3.5289,-1.9251,3883.991,0.4857,2.6707,0.2450151,unknown
4685900205827713792,1.1500469276978407,1.8928565E-4,,,,,,,,
4685900991731031936,1.6282097892119174,2.0330057E-5,5626.1304,4.54,-0.5683,2793.4216,0.0079,0.7878,0.4259376,A
4685901064794954240,1.5708464013377776,2.314337E-5,5880.812,4.591,-1.9847,2368.2825,0.0132,0.6845,0.16924717,B
4685901064794961280,1.2807054718125546,1.8253084E-5,5637.6074,4.6604,-3.94,2267.3376,0.0491,0.6162,,
4685901580190778752,1.4869785360140366,7.1921986E-6,5531.1357,4.517,-2.1474,2135.1538,0.01,0.7724,0.0018812091,unknown
4685901923788141568,3.688948397567615,1.3324326E-4,5622.0366,3.8874,-0.5768,3483.2224,0.1359,1.742,0.21954146,F
4685901958148138240,1.550475459659582,2.0709123E-5,5655.028,4.5564,-4.0356,2417.6956,0.008,0.7296,-0.044047277,B
4685901958148141696,1.5099683056722555,6.8100315E-5,,,,,,,0.46341005,O
4685901992448822016,1.3398178773661953,4.86475E-5,5668.9775,4.6562,-4.0323,2377.089,0.0872,0.6245,,
4685902026867605120,2.7319628126125033,5.1553237E-5,6655.197,4.2285,-0.1844,3487.989,0.5981,1.4033,0.03174874,F
4685902297505110400,2.8512185652547224,3.2001295E-5,6008.1284,4.1251,-1.4845,3289.4585,0.2643,1.4998,-0.10813283,F
4685902606636825216,2.1425057336128046,1.7526465E-5,5772.2725,4.3121,-3.9046,2716.9375,0.0083,1.0897,,
4685902915874519808,1.4967063201333768,1.06606785E-4,5640.895,4.6628,-3.7956,2030.4683,0.0107,0.615,,
4685903190856423680,1.4581810266724717,8.66351E-6,,,,,,,,
4685903538722292864,1.5889716384447077,4.4300723E-5,5494.2534,4.6295,-4.045,2410.2454,0.0094,0.6458,,
4685903573056281088,2.0983965895250702,7.252124E-5,5513.915,4.5142,-3.6776,2019.822,0.0854,0.775,,
4685904702574725888,1.257818725192596,1.756259E-5,5766.986,4.6652,-1.7002,2941.9194,0.0189,0.6371,,
4685905046174394112,1.4078369914399596,2.1746524E-5,5736.994,4.6231,-4.0211,2525.698,0.0093,0.6637,,
4685905325402451712,2.987944953350529,2.4679664E-4,5718.753,3.9538,-0.589,3353.9756,0.2845,1.5996,0.02433238,G
4685906321834605056,1.387524759461698,6.803202E-5,5929.8296,4.6556,-1.2374,2491.7278,0.0058,0.6771,-5.381667E-5,F
4685906596712664832,2.609280115298923,2.577673E-5,5973.1396,3.7,-3.2573,4765.5757,0.1631,2.055,,
4685906596712665984,2.807351534862916,5.146459E-5,5726.3647,4.1521,-1.3124,3095.3093,0.0094,1.4563,0.11238181,F
4685907073403148544,1.7143160875880472,2.2219234E-5,5664.305,4.6472,-2.0263,1916.3833,0.0071,0.627,0.18430082,F
4685907966746919936,1.4626248205559944,5.400411E-5,6473.8477,4.352,-2.0994,3830.1284,0.0268,0.962,0.36866412,F
4685908108485640064,1.3279754220373186,3.2660344E-5,6050.506,4.6551,-2.2934,2430.8406,0.0023,0.6684,0.5766755,F
4685908447783666560,1.94456683196113,4.393884E-5,5789.4604,4.673,-1.7694,1967.9475,0.0043,0.6346,-0.1009547,G
4685908520859830016,1.4720659579930138,5.2535725E-5,6061.0444,4.5235,-1.6525,2441.39,0.008,0.7601,0.2347432,unknown
4685908555219777792,2.583652301465089,1.3491689E-4,,,,,,,,
4685908967536528896,3.3276744116914574,7.6239856E-5,5913.2114,3.8618,-1.2276,3816.3303,0.1225,1.7205,0.07648433,F
4685908997539413632,1.5282005034668047,1.7880015E-5,5996.5527,4.5633,-3.7771,2549.314,0.0154,0.7127,0.28858685,B
4685909104975501312,2.558458238137994,3.123663E-5,5755.3027,4.4301,-1.3106,2385.732,0.0083,0.9121,-0.2361562,G
4685910238846533376,5.1253492650489,1.9515926E-4,,,,,,,0.028541962,F
4685910719882639744,1.7267096515780125,3.9782994E-5,5979.8657,4.6607,-3.8563,2105.3484,0.0148,0.6576,0.40816647,B
4685910857321848960,1.8608888522600637,2.4585423E-5,5931.5483,4.5859,-3.2401,2116.2676,0.0109,0.6904,0.04130393,unknown
4685911200919081728,2.144557324065747,6.7712215E-5,5545.9766,4.3596,-1.783,2409.0586,0.0066,1.0038,0.33546236,G
4685911269638520320,1.5009995625281078,2.3817356E-5,5849.5312,4.5796,-3.5351,2618.6672,0.0122,0.7153,0.26042202,B
4685911574524567168,1.775611775729926,2.3971385E-5,5760.7715,4.631,-3.995,1731.1603,0.3666,0.6446,,
4685911608915822592,1.5514443484256522,1.6580037E-5,5792.964,4.6883,-1.1085,2567.5784,0.0036,0.6492,,
4685911956833727872,1.2633172970586402,1.0715128E-5,5771.1284,4.6257,-2.6276,2072.8342,0.0073,0.6481,-0.39936447,unknown
4685912644028169216,5.36189313235042,4.0397732E-4,6117.237,4.0074,-1.0768,2197.3628,0.4134,1.4679,0.09731576,F
4685912953266101376,5.249675746955232,2.276309E-4,5843.77,3.6714,-0.7675,3663.349,0.3233,2.4961,0.062247653,F
4685913021985483776,5.200967156697593,1.4558052E-4,5788.9966,3.4615,-1.1614,4487.0913,0.2937,3.307,0.05064011,G
4685913021985529088,1.3929036074637493,1.6178983E-5,5885.169,4.6004,-3.871,2492.8074,0.0097,0.6764,,
4685913395590478976,1.4552364594827052,4.176069E-5,5747.684,4.5813,-4.092,2490.3054,0.0189,0.7073,0.17204925,B
4685913533027605632,1.832531524874147,1.8152276E-5,6303.9917,4.4963,-1.5039,3337.9233,0.0064,0.8281,0.5382248,F
4685914224517969280,1.0894612515409576,7.4897475E-6,6141.3022,4.6581,-3.4218,2819.6104,0.0066,0.6698,,
4685914499453813632,3.7179212513958544,1.2877633E-4,5694.1235,4.1892,-1.5907,2364.467,0.3003,1.3483,0.036919832,F
4685914568173281152,1.519760180723992,4.7771162E-5,5656.723,4.6582,-2.2486,2363.0813,0.0054,0.6286,,
4685914666901428096,3.3890795044054975,4.1883189E-4,6754.945,4.5584,-3.4452,3484.5996,0.0018,0.8158,-0.87256235,B
4685915014849778816,1.5322111275672174,2.1339838E-5,5613.084,4.6735,-1.8138,2204.0076,0.0094,0.6127,,
4685915869577073792,2.8133233925878214,1.09534965E-4,6118.5264,4.4573,-1.4743,2057.0837,0.3311,0.8266,-0.04632683,G
4685916144456682752,1.6019965991314107,8.6258886E-5,5635.8374,4.6612,-4.0273,1831.4094,0.0938,0.6143,0.33955204,O
4685916286188663680,3.963047159345775,7.240208E-5,5898.9775,3.646,-3.0732,3607.0667,0.3979,2.1862,0.13826917,unknown
4685916492320912256,3.735085984051968,2.3282014E-4,5952.713,4.5869,-3.6556,1161.9048,0.7271,0.6916,-0.02455293,O
4685916526706816896,1.1173056304133597,4.1739724E-5,5866.0864,4.6808,-1.063,2913.102,0.0063,0.6631,,
4685916629703580288,2.4144661971895163,2.5375448E-5,5515.123,4.366,-1.7751,2540.9167,0.0327,0.9904,0.22930883,F
4685916835918409600,1.2136842797764724,1.1097464E-5,6160.624,4.5998,-0.8086,3403.434,0.0056,0.7776,0.34719732,F
4685917385700264192,3.056372805688943,5.535761E-5,6048.5596,4.1007,-2.0907,3005.7903,0.1891,1.5359,0.029795228,F
4685918072812246016,2.8947932066367383,4.3143416E-5,,,,,,,-0.15303552,B
4685918347746451840,5.458857561180399,3.7263441E-4,5682.042,3.5758,-0.8422,4178.8525,0.4175,2.8149,0.06702727,F
4685918412149845760,1.6676040916334558,6.475049E-6,5919.2656,4.5884,-4.0522,2200.2659,0.0131,0.6873,,
4685919172379734400,1.7585428726712913,5.295671E-5,5457.917,4.6839,-1.4709,1811.1438,0.0197,0.6,0.8262803,F
4685919344178445440,1.248009275180219,8.717998E-5,,,,,,,,
4685919442909152768,3.146311580870669,1.00093435E-4,5813.1743,4.0496,-0.4568,3189.5005,0.199,1.443,0.3564952,F
4685919584697024640,2.327765925696632,1.0088909E-4,6064.979,4.4092,-1.035,2332.1265,0.2769,0.8898,-0.057886817,F
4685919893935105792,3.244996983495113,1.0809554E-4,,,,,,,-0.0065673166,B
4685920404981925760,4.322529821160577,1.1468839E-4,,,,,,,-0.03508625,F
4685921023537833472,1.3276270167445625,7.230042E-5,5768.306,4.6157,-4.0017,2643.6868,0.0072,0.6739,,
4685921027806140288,1.5886285817784243,2.7440557E-5,5995.575,4.5004,-4.0735,2672.3303,0.0072,0.8165,0.42748186,B
4685921199604793856,2.1609942278352063,1.3715065E-4,5840.6396,4.1875,-1.5918,2977.5256,0.2818,1.3542,0.12546845,G
4685921543228442112,1.4713147670164448,1.1118109E-5,5627.2734,4.6687,-2.8047,2080.22,0.007,0.6108,-0.23495847,G
4685921607572659072,1.658281779102514,4.9107737E-5,5803.659,4.6392,-1.0629,2589.767,0.0051,0.6818,-0.35955176,F
4685921921102770432,3.2143474476574565,2.8610395E-4,5790.1025,3.3493,-2.4769,6751.0967,0.1574,3.4628,,
4685922092957938048,1.7774593628576256,2.2743781E-5,6383.901,3.9655,-2.2639,4874.4653,0.5989,1.5355,-0.38007075,B
4685922196063422848,2.6670819924417906,1.0818758E-4,6123.977,3.9367,-1.3937,3472.7803,0.3786,1.5788,-0.019195486,F
4685922436555166592,3.91462426809668,2.1140248E-4,6050.5127,3.7751,-1.2851,3293.3342,0.3057,1.9949,0.18203454,F
4685922780178901760,1.8843889515646177,3.5714165E-5,5518.788,4.697,-3.4502,1799.7594,0.0182,0.5872,-0.5650969,B
4685922844551430528,3.6274163363037224,9.194225E-5,5626.106,4.1901,-1.589,2481.713,0.1911,1.3411,-0.06859807,G
4685922883231763456,2.9181616639181747,6.8453424E-5,6118.6543,4.2419,-0.8357,2635.3647,0.3984,1.1157,0.052471958,F
4685922913270891648,3.0517519177667185,1.6363504E-4,5944.089,4.5055,-4.056,1644.2961,0.008,0.8072,-0.017777447,B
4685923570426182400,1.8877240586603428,2.8117684E-5,5768.2334,4.6378,-2.1401,1863.1802,0.0065,0.6431,0.31781286,unknown
4685924154541913088,2.3184051051732895,2.7079162E-5,,,,,,,0.13849196,F
4685924498139272960,3.16101952416472,7.7171615E-5,5693.2983,4.1244,-0.1363,2911.7432,0.2898,1.3655,0.15179233,F
4685924566858742784,2.972790687615336,1.9764487E-4,5988.1772,3.7499,-1.8518,3767.8506,0.2408,1.9477,-0.049532417,F
4685924738657266048,5.098939387470996,1.1774771E-4,5530.018,4.0936,-0.5797,2833.6602,0.0358,1.7353,0.18195738,F
4685925043575278720,2.102383421445822,6.8828784E-5,5635.7227,4.2191,-4.0847,2705.0403,0.0172,1.2587,0.11676094,O
4685925043624456064,1.7035337674127045,1.0807444E-4,,,,,,,,
4685925150936205824,3.143072175320483,3.6000003E-4,,,,,,,-0.08945578,B
4685925769450887168,1.4828537090970644,9.0915106E-5,5426.1504,4.3875,-2.4362,3067.868,0.0088,0.9445,0.20116226,unknown
4685925872530260096,1.90007931900271,2.3944238E-5,6049.171,4.3816,-1.4359,3031.418,0.2118,0.9931,0.4066752,B
4685926040008056064,1.6207810040662682,2.5732388E-5,5493.385,4.692,-2.257,1829.253,0.0094,0.586,0.06420355,B
4685926113048254592,1.4314180084400114,4.5602657E-5,,,,,,,,
4685926353566589184,1.7695570905041473,6.136514E-5,5556.7285,4.6923,-3.1458,1690.3691,0.0069,0.5933,0.14573248,F
4685926422246306688,1.771956681794995,2.3384722E-5,5577.725,4.661,-1.6084,1890.301,0.0115,0.6196,0.08177366,G
4685926422305311488,1.6252326512792725,1.6042775E-5,5240.391,4.7511,-3.3451,1726.8121,0.163,0.5313,,
4685926903322298496,4.09200205876968,5.332121E-5,5842.567,3.6307,-2.2334,3874.2249,0.5661,2.2239,-0.08701126,F
4685927105199113600,1.4303315009047253,4.830294E-5,5555.002,4.6899,-3.8004,2100.2898,0.0135,0.5936,-0.22500707,unknown
4685927242572793600,1.2294834705380377,1.2095928E-5,5670.833,4.7076,-1.4086,2625.6792,0.0076,0.6158,,
4685927276995675264,1.3260057043355338,2.3040746E-5,,,,,,,0.18620388,B
4685927556158164480,1.5598295151348134,4.247007E-5,5468.027,4.7072,-2.5934,1957.182,0.0166,0.5772,0.10235847,G
4685927762274200960,1.3236227523826478,1.3156086E-5,5608.6147,4.6719,-2.3888,2409.5125,0.0273,0.6066,,
4685928105913684352,4.406939671540847,5.9813686E-4,5508.3364,4.2479,-2.0619,2062.7856,0.0116,1.1869,0.24983276,F
4685928243352595712,1.5574475756644257,1.11334775E-5,5798.965,4.6066,-0.9688,2390.1445,0.0127,0.7061,-0.43798062,A
4685928690029402624,3.824162945162951,3.950861E-5,5783.736,3.7382,-1.3367,3985.9321,0.1189,1.9926,0.21943691,F
4685928896187772800,3.19058652330774,6.5186716E-5,5838.29,3.6297,-4.0682,4262.3413,0.4397,2.2185,0.09385863,O
4685929205425363456,1.9930487477798906,1.6934685E-4,5542.875,4.6121,-0.7827,1996.8357,0.0194,0.688,0.42969152,F
4685929342820942208,4.284759050488844,1.3100964E-4,5786.28,4.0777,-0.8345,3153.7808,0.2412,1.7236,0.1932247,F
4685929476018010752,1.7505298686415207,2.575609E-5,5554.1357,4.6943,-3.985,2002.277,0.4692,0.5908,,
4685929686420867072,1.14522405719234,3.2782198E-5,,,,,,,,
4685929720754211968,2.65207494644418,9.82833E-5,5439.4644,4.3029,-3.7688,2530.6807,0.0075,1.0751,0.26190412,B
4685929892638748800,1.8166038918126386,1.8899764E-4,4989.2964,4.7847,-1.5249,1435.5425,0.0255,0.5069,,
4685930098779226368,1.9166972499504102,3.312642E-5,5728.981,4.6611,-3.6146,2065.9622,0.0519,0.6275,0.4680947,unknown
4685930128855165184,2.1100940068633802,7.8009805E-5,,,,,,,-0.11135408,O
4685930163215839616,1.718011001147501,6.0711303E-5,5906.301,4.6131,-4.0428,2148.7043,0.1245,0.6718,0.32605392,O
4685930476694379008,1.9626189775095257,8.1939055E-5,,,,,,,0.16293794,O
4685930541171554560,1.3050418787255995,3.6509053E-5,5358.7266,4.7269,-3.6342,2137.9792,0.0088,0.5558,,
4685931159647572352,1.7160657576501408,5.350979E-5,5531.649,4.572,-3.9503,2061.298,0.0154,0.707,,
4685931198290730752,5.404730505194517,1.15257724E-4,5996.339,3.7185,-1.9324,2666.0132,0.8081,2.0279,0.05573954,G
4685931400101541376,1.7667283608782862,8.4858824E-5,,,,,,,0.16108134,A
4685931576247783040,3.3499258090097768,3.2331976E-5,5523.5283,4.1699,-1.0965,2697.0686,0.0304,1.4214,0.21064551,F
4685931644968334976,1.7596787529587241,2.446041E-5,5610.4775,4.6708,-1.9584,1967.416,0.0117,0.6112,0.41602588,F
4685931713644901888,2.9423089054376304,1.4541896E-4,5589.824,4.1976,-1.6418,2662.3787,0.0754,1.3181,0.12020001,G
4685932190411151104,1.3608708423325775,1.82899E-5,5418.851,4.661,-3.4003,2390.4187,0.0103,0.6124,,
4685932430880560384,1.9137443808798775,1.9991263E-5,5191.7603,4.7295,-1.5565,1709.4523,0.0284,0.5488,,
4685932430932202240,1.579800444976095,7.22575E-5,5479.163,4.6975,-3.1171,1895.6207,0.0232,0.5816,0.36685476,unknown
4685932946316820992,2.5327399299970628,1.7011457E-4,,,,,,,-0.08256064,O
4685933225516192512,1.7825599803534455,1.11852394E-4,5379.2144,4.3832,-4.0886,2739.6165,0.075,0.9474,0.27336526,B
4685933362954965248,5.748705864361324,1.7403348E-4,5621.9194,3.5796,-1.1443,3589.7322,0.799,2.5281,0.08276725,F
4685933775271709952,0.7561910774454254,2.664005E-6,,,,,,,,
4685933878351838080,1.4080050993508555,7.6934746E-5,,,,,,,,
4685933977070961792,1.7969971655765555,3.4379307E-5,,,,,,,-0.15070282,O
4685934011468654592,3.149894899670387,1.02459366E-4,5349.333,4.3689,-2.1832,2407.0796,0.0114,0.9619,0.32168642,F
4685934393747954560,2.030938363081811,5.389175E-5,6180.278,4.4483,-1.8172,2393.1934,0.534,0.8335,0.29409042,F
4685934462467275904,3.1714077658979347,1.04892446E-4,6050.7183,3.9864,-1.0012,3329.6125,0.552,1.5085,-0.053489536,F
4685934664314449664,1.5284189444697438,5.3017615E-5,5138.1904,4.3792,-4.0365,3083.473,0.0299,0.9131,,
4685934840424258816,3.7372330511274594,2.6069343E-4,5706.7383,4.6457,-1.2426,1321.3044,0.5068,0.6558,0.081060916,F
4685935012223135232,2.708302496533253,2.2542237E-4,,,,,,,0.0301745,B
4685935282738752768,2.608421131692999,1.0272798E-4,5272.3086,4.3785,-1.4369,2420.078,0.0034,0.9579,0.16529213,F
4685935287102308096,1.6287642705129834,3.476381E-5,5791.9814,4.564,-2.1452,2307.1648,0.0155,0.7298,0.066796795,G
4685935317114608512,1.551611170350156,8.679079E-5,5557.113,4.6824,-4.0642,1931.2632,0.0352,0.5972,,
4685935390180358016,2.5481820843440834,3.414333E-5,5458.016,4.2592,-1.7569,2638.1353,0.0062,1.165,-0.3296272,F
4685935596299869568,1.280596147802701,1.767999E-6,5934.0205,4.6124,-4.0649,2528.2979,0.0077,0.6762,,
4685935630698216960,2.577266187867493,4.3346157E-5,6094.718,3.777,-2.2412,4478.3154,0.3617,1.8776,-0.038510315,unknown
4685935768098685824,1.8368584234045235,4.5479417E-5,,,,,,,,
4685935836818028800,1.5947058296913403,1.8511919E-5,5789.664,4.5983,-0.7561,2288.6875,0.0123,0.7311,-0.07648705,F
4685935871177637760,1.5028373403135575,3.1653002E-5,,,,,,,0.22840138,O
4685936214814555648,4.356809247956769,8.492209E-5,6035.2656,3.9837,-0.9477,3353.2283,0.4909,1.961,0.22176377,F
4685936798929981440,3.051685198469119,2.094753E-4,5737.457,4.1945,-2.4688,2819.6167,0.0393,1.3178,0.03278277,unknown
4685937348645560576,2.4782448191467306,1.7152964E-4,5922.5063,4.1825,-0.4667,2964.3262,0.4729,1.2297,0.44015217,F
4685937550539525632,3.9674914100912693,5.031827E-4,5662.595,4.1834,-1.5851,2404.1663,0.0145,1.3601,0.18124509,B
4685937692283161088,1.7346868565611804,5.4122953E-5,,,,,,,,
4685938001520727040,1.4462750616074316,1.1534032E-5,5938.9614,4.5026,-0.876,2926.2244,0.0064,0.8359,0.2365697,A
4685938237676383744,1.5081486310025296,2.4087927E-5,5211.381,4.6268,-1.6995,2076.6384,0.0058,0.6361,,
4685938379478722688,4.786648603464782,8.767675E-5,5238.5933,4.2896,-3.9548,1492.8092,0.0104,1.0343,-0.00657399,G
4685938723035797120,1.371704230494911,3.0984662E-5,5765.087,4.6372,-3.9934,2210.3398,0.0117,0.6417,,
4685938963594324864,4.3189231934127505,5.2091847E-5,6232.475,3.5457,-0.1831,6442.8247,0.4981,3.639,0.04657681,F
4685939375911109248,2.3003462668559194,1.20069104E-4,,,,,,,,
4685939616429388800,2.899385873736492,7.0476264E-5,5870.7544,4.6111,-2.4154,1557.413,0.3363,0.6694,0.022599502,unknown
4685939960026463616,3.9393614880453356,1.5557233E-4,6047.4443,3.8778,-1.3305,3046.1868,0.4919,1.6979,0.0071793078,G
4685940097424380160,1.3894623828927504,2.8197035E-5,5765.7417,4.634,-4.0527,2323.9036,0.2012,0.6429,,
4685940127518715520,1.4270529686777425,1.454965E-5,5662.309,4.6679,-3.3853,2263.4363,0.0068,0.6152,,
4685940642915778304,1.646264217121348,6.8820256E-5,5563.578,4.6845,-3.5442,2033.3462,0.0921,0.5954,,
4685940337983468800,3.198209341979194,5.1418738E-5,5853.4634,3.1222,-3.9735,10431.981,0.4581,5.28,0.38267735,O
4685940406703325824,4.0892012833244875,6.924685E-5,5658.3535,3.7212,-1.1191,3643.9111,0.4274,2.0523,-0.02103539,F
4685941059538898048,2.7020594039892685,1.6110389E-4,,,,,,,,
4685941746733584128,1.6612063428677466,3.718919E-5,5878.6304,4.6054,-4.0715,1960.4899,0.1382,0.6729,0.123462774,O
4685941776732801152,1.3138799543685482,2.3647415E-5,5773.4893,4.6477,-2.5232,2509.3096,0.0065,0.6387,,
4685941776790674048,4.336298075523318,1.4035984E-4,6360.3687,3.4126,-1.0417,5395.5015,0.2865,3.9058,0.2353766,B
4685942021571648384,1.5982255072974405,2.7042217E-5,5623.9473,4.6142,-0.9537,2214.4075,0.0092,0.6815,0.23338304,A
4685942296489247232,2.3833300919233023,3.6426107E-5,5343.3774,4.5688,-2.013,2038.1708,0.0074,0.7018,0.27116314,F
4685942502647680640,1.6590256010037598,4.528356E-5,5968.0137,4.7132,-4.1067,2002.952,0.4086,0.6256,0.3153228,B
